"XMean" "YActivity" "Subject"
"5636" -0.425988014366453+0i "WALKING_UPSTAIRS" 15
"5637" -0.415475842204884+0i "WALKING_UPSTAIRS" 15
"5638" -0.407316342148841+0i "WALKING_UPSTAIRS" 15
"5639" -0.411988924460071+0i "WALKING_UPSTAIRS" 15
"5640" -0.427062557699822+0i "WALKING_UPSTAIRS" 15
"5641" -0.429454914155971+0i "WALKING_UPSTAIRS" 15
"5642" -0.42047315454041+0i "WALKING_UPSTAIRS" 15
"5643" -0.433803853411943+0i "WALKING_UPSTAIRS" 15
"5644" -0.419438076940463+0i "WALKING_UPSTAIRS" 15
"5645" -0.410333617529055+0i "WALKING_UPSTAIRS" 15
"5646" -0.414207342459519+0i "WALKING_UPSTAIRS" 15
"5647" -0.38963317720107+0i "WALKING_UPSTAIRS" 15
"5648" -0.402551517536542+0i "WALKING_UPSTAIRS" 15
"5649" -0.400726351692121+0i "WALKING_UPSTAIRS" 15
"5650" -0.385630073673405+0i "WALKING_UPSTAIRS" 15
"5651" -0.411971470311052+0i "WALKING_UPSTAIRS" 15
"5652" -0.585074488106524+0i "STANDING" 15
"5653" -0.606247599746168+0i "STANDING" 15
"5654" -0.607272064084884+0i "STANDING" 15
"5655" -0.628833759134403+0i "STANDING" 15
"5656" -0.63313892063066+0i "STANDING" 15
"5657" -0.643093216730945+0i "STANDING" 15
"5658" -0.655500521108734+0i "STANDING" 15
"5659" -0.655121705416221+0i "STANDING" 15
"5660" -0.651832118492121+0i "STANDING" 15
"5661" -0.654965890304296+0i "STANDING" 15
"5662" -0.64609765097795+0i "STANDING" 15
"5663" -0.652861333486791+0i "STANDING" 15
"5664" -0.650167392096257+0i "STANDING" 15
"5665" -0.65117677066631+0i "STANDING" 15
"5666" -0.654512630964349+0i "STANDING" 15
"5667" -0.607456953067736+0i "STANDING" 15
"5668" -0.620597580545811+0i "STANDING" 15
"5669" -0.626424779746346+0i "STANDING" 15
"5670" -0.645784367643137+0i "STANDING" 15
"5671" -0.654484351023886+0i "STANDING" 15
"5672" -0.655730739985187+0i "STANDING" 15
"5673" -0.648762954421212+0i "STANDING" 15
"5674" -0.643978877746364+0i "STANDING" 15
"5675" -0.646732051916934+0i "STANDING" 15
"5676" -0.651513779497148+0i "STANDING" 15
"5677" -0.648120951111586+0i "STANDING" 15
"5678" -0.616555173218538+0i "SITTING" 15
"5679" -0.623921686304635+0i "SITTING" 15
"5680" -0.647141108458556+0i "SITTING" 15
"5681" -0.647352987077718+0i "SITTING" 15
"5682" -0.643239395536007+0i "SITTING" 15
"5683" -0.638099743088414+0i "SITTING" 15
"5684" -0.637240482972674+0i "SITTING" 15
"5685" -0.641713194833857+0i "SITTING" 15
"5686" -0.646604741891444+0i "SITTING" 15
"5687" -0.646418775389127+0i "SITTING" 15
"5688" -0.651726775228342+0i "SITTING" 15
"5689" -0.659368198305472+0i "SITTING" 15
"5690" -0.66132099844902+0i "SITTING" 15
"5691" -0.655957712483422+0i "SITTING" 15
"5692" -0.644162603119875+0i "SITTING" 15
"5693" -0.591428568141248+0i "SITTING" 15
"5694" -0.625076709534973+0i "SITTING" 15
"5695" -0.62927325594344+0i "SITTING" 15
"5696" -0.620805709159002+0i "SITTING" 15
"5697" -0.630290376675223+0i "SITTING" 15
"5698" -0.631432221287522+0i "SITTING" 15
"5699" -0.644398963556649+0i "SITTING" 15
"5700" -0.654380205800374+0i "SITTING" 15
"5701" -0.661940588300357+0i "SITTING" 15
"5702" -0.657314653192335+0i "SITTING" 15
"5703" -0.645607048463993+0i "SITTING" 15
"5704" -0.655419041231016+0i "SITTING" 15
"5705" -0.658714111057398+0i "SITTING" 15
"5706" -0.670839976792086+0i "SITTING" 15
"5707" -0.661688609527504+0i "SITTING" 15
"5708" -0.655226086989305+0i "SITTING" 15
"5709" -0.65998932454492+0i "SITTING" 15
"5710" -0.579778920659358+0i "LAYING" 15
"5711" -0.619905349078788+0i "LAYING" 15
"5712" -0.62257129194902+0i "LAYING" 15
"5713" -0.643704392477255+0i "LAYING" 15
"5714" -0.649345441174688+0i "LAYING" 15
"5715" -0.650670632278431+0i "LAYING" 15
"5716" -0.646001985538004+0i "LAYING" 15
"5717" -0.647807153046676+0i "LAYING" 15
"5718" -0.662451575452585+0i "LAYING" 15
"5719" -0.659466480100356+0i "LAYING" 15
"5720" -0.664542522672905+0i "LAYING" 15
"5721" -0.656771584439929+0i "LAYING" 15
"5722" -0.654194120495544+0i "LAYING" 15
"5723" -0.651629913276649+0i "LAYING" 15
"5724" -0.651313939888235+0i "LAYING" 15
"5725" -0.652674339627808+0i "LAYING" 15
"5726" -0.653583362618895+0i "LAYING" 15
"5727" -0.603198681699323+0i "LAYING" 15
"5728" -0.614144290092424+0i "LAYING" 15
"5729" -0.626598050999055+0i "LAYING" 15
"5730" -0.648165173421925+0i "LAYING" 15
"5731" -0.658137903258823+0i "LAYING" 15
"5732" -0.657858452613209+0i "LAYING" 15
"5733" -0.662857841787344+0i "LAYING" 15
"5734" -0.610562918476471+0i "LAYING" 15
"5735" -0.612272190805526+0i "LAYING" 15
"5736" -0.631024539403743+0i "LAYING" 15
"5737" -0.63222025977647+0i "LAYING" 15
"5738" -0.650416651841185+0i "LAYING" 15
"5739" -0.663248931294296+0i "LAYING" 15
"5740" -0.656095301972371+0i "LAYING" 15
"5741" -0.646379041240998+0i "LAYING" 15
"5742" -0.650684688052763+0i "LAYING" 15
"5743" -0.654979224732799+0i "LAYING" 15
"5744" -0.652812689325312+0i "LAYING" 15
"5745" -0.664506100484848+0i "LAYING" 15
"5746" -0.64929397368877+0i "LAYING" 15
"5747" -0.639290195978966+0i "LAYING" 15
"5748" -0.377427872067779+0i "WALKING" 15
"5749" -0.364954071753832+0i "WALKING" 15
"5750" -0.353703905863458+0i "WALKING" 15
"5751" -0.356298214062954+0i "WALKING" 15
"5752" -0.36062155563672+0i "WALKING" 15
"5753" -0.34133627214902+0i "WALKING" 15
"5754" -0.361108965635561+0i "WALKING" 15
"5755" -0.367927828085009+0i "WALKING" 15
"5756" -0.373664786389626+0i "WALKING" 15
"5757" -0.352492217521442+0i "WALKING" 15
"5758" -0.350535064550446+0i "WALKING" 15
"5759" -0.362500347444656+0i "WALKING" 15
"5760" -0.377411207642246+0i "WALKING" 15
"5761" -0.387959783943371+0i "WALKING" 15
"5762" -0.373985681203369+0i "WALKING" 15
"5763" -0.359752534754545+0i "WALKING" 15
"5764" -0.356357668726417+0i "WALKING" 15
"5765" -0.386522830284082+0i "WALKING" 15
"5766" -0.391138716879857+0i "WALKING" 15
"5767" -0.377109027408431+0i "WALKING" 15
"5768" -0.384266471147362+0i "WALKING" 15
"5769" -0.380056919080749+0i "WALKING" 15
"5770" -0.396743189634582+0i "WALKING" 15
"5771" -0.379577587831747+0i "WALKING" 15
"5772" -0.36387794799893+0i "WALKING" 15
"5773" -0.374245612674332+0i "WALKING" 15
"5774" -0.25608615341943+0i "WALKING_DOWNSTAIRS" 15
"5775" -0.239860508921854+0i "WALKING_DOWNSTAIRS" 15
"5776" -0.270154059361141+0i "WALKING_DOWNSTAIRS" 15
"5777" -0.272997316315865+0i "WALKING_DOWNSTAIRS" 15
"5778" -0.226556927031729+0i "WALKING_DOWNSTAIRS" 15
"5779" -0.192922869796078+0i "WALKING_DOWNSTAIRS" 15
"5780" -0.22938732187893+0i "WALKING_DOWNSTAIRS" 15
"5781" -0.290329323233155+0i "WALKING_DOWNSTAIRS" 15
"5782" -0.288246742979091+0i "WALKING_DOWNSTAIRS" 15
"5783" -0.296627694482852+0i "WALKING_DOWNSTAIRS" 15
"5784" -0.275985376182478+0i "WALKING_DOWNSTAIRS" 15
"5785" -0.210961077646506+0i "WALKING_DOWNSTAIRS" 15
"5786" -0.191635835252585+0i "WALKING_DOWNSTAIRS" 15
"5787" -0.251717872782531+0i "WALKING_DOWNSTAIRS" 15
"5788" -0.306954583074866+0i "WALKING_DOWNSTAIRS" 15
"5789" -0.269766799858289+0i "WALKING_DOWNSTAIRS" 15
"5790" -0.274625444342424+0i "WALKING_DOWNSTAIRS" 15
"5791" -0.250460382539394+0i "WALKING_DOWNSTAIRS" 15
"5792" -0.266426530302525+0i "WALKING_DOWNSTAIRS" 15
"5793" -0.216169898368888+0i "WALKING_DOWNSTAIRS" 15
"5794" -0.234576434471176+0i "WALKING_DOWNSTAIRS" 15
"5795" -0.386474492273619+0i "WALKING_UPSTAIRS" 15
"5796" -0.370862075869519+0i "WALKING_UPSTAIRS" 15
"5797" -0.387649570446524+0i "WALKING_UPSTAIRS" 15
"5798" -0.375411379910339+0i "WALKING_UPSTAIRS" 15
"5799" -0.356032169459715+0i "WALKING_UPSTAIRS" 15
"5800" -0.354410611213547+0i "WALKING_UPSTAIRS" 15
"5801" -0.39253639374205+0i "WALKING_UPSTAIRS" 15
"5802" -0.414281262456506+0i "WALKING_UPSTAIRS" 15
"5803" -0.363560131376791+0i "WALKING_UPSTAIRS" 15
"5804" -0.359429466083333+0i "WALKING_UPSTAIRS" 15
"5805" -0.366695569172014+0i "WALKING_UPSTAIRS" 15
"5806" -0.377828961204278+0i "WALKING_UPSTAIRS" 15
"5807" -0.371590877552406+0i "WALKING_UPSTAIRS" 15
"5808" -0.363917469663458+0i "WALKING_UPSTAIRS" 15
"5809" -0.370577953830125+0i "WALKING_UPSTAIRS" 15
"5810" -0.406178004132442+0i "WALKING_UPSTAIRS" 15
"5811" -0.390365212961319+0i "WALKING_UPSTAIRS" 15
"5812" -0.350381523986453+0i "WALKING_UPSTAIRS" 15
"5813" -0.369396791532977+0i "WALKING_UPSTAIRS" 15
"5814" -0.372279949370642+0i "WALKING_UPSTAIRS" 15
"5815" -0.391916258080392+0i "WALKING_UPSTAIRS" 15
"5816" -0.38054820695508+0i "WALKING_UPSTAIRS" 15
"5817" -0.356085611129804+0i "WALKING_UPSTAIRS" 15
"5818" -0.386614568499198+0i "WALKING_UPSTAIRS" 15
"5819" -0.619107010799626+0i "STANDING" 16
"5820" -0.625391889079501+0i "STANDING" 16
"5821" -0.648919805397754+0i "STANDING" 16
"5822" -0.643893330781016+0i "STANDING" 16
"5823" -0.651320651837433+0i "STANDING" 16
"5824" -0.650607755403298+0i "STANDING" 16
"5825" -0.652782206238342+0i "STANDING" 16
"5826" -0.655183336584136+0i "STANDING" 16
"5827" -0.65723808640713+0i "STANDING" 16
"5828" -0.661676581883137+0i "STANDING" 16
"5829" -0.659377025596435+0i "STANDING" 16
"5830" -0.660836656180321+0i "STANDING" 16
"5831" -0.652002474261319+0i "STANDING" 16
"5832" -0.655824982079982+0i "STANDING" 16
"5833" -0.656394508553476+0i "STANDING" 16
"5834" -0.656212673839982+0i "STANDING" 16
"5835" -0.653704496562246+0i "STANDING" 16
"5836" -0.647487624764884+0i "STANDING" 16
"5837" -0.650936869170767+0i "STANDING" 16
"5838" -0.660259868377005+0i "STANDING" 16
"5839" -0.570532724097683+0i "STANDING" 16
"5840" -0.621865287055615+0i "STANDING" 16
"5841" -0.62628919490107+0i "STANDING" 16
"5842" -0.642471804934225+0i "STANDING" 16
"5843" -0.642398697251872+0i "STANDING" 16
"5844" -0.655221135885918+0i "STANDING" 16
"5845" -0.658701327761854+0i "STANDING" 16
"5846" -0.650385235368342+0i "STANDING" 16
"5847" -0.649154295442717+0i "STANDING" 16
"5848" -0.651532722211943+0i "STANDING" 16
"5849" -0.645173036138681+0i "STANDING" 16
"5850" -0.641331772486274+0i "STANDING" 16
"5851" -0.65226692944795+0i "STANDING" 16
"5852" -0.645073722339037+0i "STANDING" 16
"5853" -0.651029308912192+0i "STANDING" 16
"5854" -0.645526567075936+0i "STANDING" 16
"5855" -0.539180246111408+0i "SITTING" 16
"5856" -0.622807979796453+0i "SITTING" 16
"5857" -0.62749694355082+0i "SITTING" 16
"5858" -0.627700871403583+0i "SITTING" 16
"5859" -0.551752097213791+0i "SITTING" 16
"5860" -0.541722222646488+0i "SITTING" 16
"5861" -0.587045542065419+0i "SITTING" 16
"5862" -0.62860085763713+0i "SITTING" 16
"5863" -0.64988328211836+0i "SITTING" 16
"5864" -0.648559022154171+0i "SITTING" 16
"5865" -0.65101147749287+0i "SITTING" 16
"5866" -0.64890687833672+0i "SITTING" 16
"5867" -0.652766418922032+0i "SITTING" 16
"5868" -0.655987852598752+0i "SITTING" 16
"5869" -0.658562829881319+0i "SITTING" 16
"5870" -0.60981923124082+0i "SITTING" 16
"5871" -0.632363007627594+0i "SITTING" 16
"5872" -0.63584554994549+0i "SITTING" 16
"5873" -0.638667547298039+0i "SITTING" 16
"5874" -0.645728131914563+0i "SITTING" 16
"5875" -0.649970504466845+0i "SITTING" 16
"5876" -0.648826503081996+0i "SITTING" 16
"5877" -0.653615327775579+0i "SITTING" 16
"5878" -0.662791005714082+0i "SITTING" 16
"5879" -0.657737260958467+0i "SITTING" 16
"5880" -0.644889481322638+0i "SITTING" 16
"5881" -0.652912418017558+0i "SITTING" 16
"5882" -0.652539123152941+0i "SITTING" 16
"5883" -0.650839650348841+0i "SITTING" 16
"5884" -0.649768764134849+0i "SITTING" 16
"5885" -0.589634933315151+0i "SITTING" 16
"5886" -0.60857434077344+0i "LAYING" 16
"5887" -0.621441160633155+0i "LAYING" 16
"5888" -0.640690917824777+0i "LAYING" 16
"5889" -0.63930446037148+0i "LAYING" 16
"5890" -0.636359424854545+0i "LAYING" 16
"5891" -0.640119586788378+0i "LAYING" 16
"5892" -0.641447395003048+0i "LAYING" 16
"5893" -0.641932151092513+0i "LAYING" 16
"5894" -0.635671544480749+0i "LAYING" 16
"5895" -0.632423787293084+0i "LAYING" 16
"5896" -0.625569376063993+0i "LAYING" 16
"5897" -0.621247389324955+0i "LAYING" 16
"5898" -0.634176979025615+0i "LAYING" 16
"5899" -0.628032469511266+0i "LAYING" 16
"5900" -0.624525822288414+0i "LAYING" 16
"5901" -0.636437769581105+0i "LAYING" 16
"5902" -0.638839908815526+0i "LAYING" 16
"5903" -0.577693405708378+0i "LAYING" 16
"5904" -0.616951852727879+0i "LAYING" 16
"5905" -0.624343958625811+0i "LAYING" 16
"5906" -0.636926198045633+0i "LAYING" 16
"5907" -0.641576223617647+0i "LAYING" 16
"5908" -0.641454792101604+0i "LAYING" 16
"5909" -0.652471592931738+0i "LAYING" 16
"5910" -0.6399869719959+0i "LAYING" 16
"5911" -0.633009504503387+0i "LAYING" 16
"5912" -0.639418346741355+0i "LAYING" 16
"5913" -0.637666214197059+0i "LAYING" 16
"5914" -0.6366030037123+0i "LAYING" 16
"5915" -0.645804304872763+0i "LAYING" 16
"5916" -0.641711267026738+0i "LAYING" 16
"5917" -0.641823685206774+0i "LAYING" 16
"5918" -0.632163869782531+0i "LAYING" 16
"5919" -0.635212616748128+0i "LAYING" 16
"5920" -0.63212458094549+0i "LAYING" 16
"5921" -0.44299948508852+0i "WALKING" 16
"5922" -0.418781479932264+0i "WALKING" 16
"5923" -0.407500606560695+0i "WALKING" 16
"5924" -0.415257651832086+0i "WALKING" 16
"5925" -0.424793377294296+0i "WALKING" 16
"5926" -0.416534552229127+0i "WALKING" 16
"5927" -0.400336336942941+0i "WALKING" 16
"5928" -0.405696178738503+0i "WALKING" 16
"5929" -0.420320817741872+0i "WALKING" 16
"5930" -0.423168340121034+0i "WALKING" 16
"5931" -0.422720527604456+0i "WALKING" 16
"5932" -0.438154495370588+0i "WALKING" 16
"5933" -0.489588054737611+0i "WALKING" 16
"5934" -0.456075045798574+0i "WALKING" 16
"5935" -0.437939315288414+0i "WALKING" 16
"5936" -0.432347988570053+0i "WALKING" 16
"5937" -0.437427708452763+0i "WALKING" 16
"5938" -0.42666806187861+0i "WALKING" 16
"5939" -0.403161462723351+0i "WALKING" 16
"5940" -0.407101662440998+0i "WALKING" 16
"5941" -0.419385280762727+0i "WALKING" 16
"5942" -0.400038768363672+0i "WALKING" 16
"5943" -0.420461512477362+0i "WALKING" 16
"5944" -0.434254430727629+0i "WALKING" 16
"5945" -0.428790278768627+0i "WALKING" 16
"5946" -0.444786808927736+0i "WALKING" 16
"5947" -0.38921772561795+0i "WALKING_DOWNSTAIRS" 16
"5948" -0.392976954231729+0i "WALKING_DOWNSTAIRS" 16
"5949" -0.383778121026381+0i "WALKING_DOWNSTAIRS" 16
"5950" -0.38380499735098+0i "WALKING_DOWNSTAIRS" 16
"5951" -0.325729521988966+0i "WALKING_DOWNSTAIRS" 16
"5952" -0.308075508569055+0i "WALKING_DOWNSTAIRS" 16
"5953" -0.381578035579073+0i "WALKING_DOWNSTAIRS" 16
"5954" -0.393585141185205+0i "WALKING_DOWNSTAIRS" 16
"5955" -0.398072401991194+0i "WALKING_DOWNSTAIRS" 16
"5956" -0.390027584579893+0i "WALKING_DOWNSTAIRS" 16
"5957" -0.363366594358467+0i "WALKING_DOWNSTAIRS" 16
"5958" -0.349379164376257+0i "WALKING_DOWNSTAIRS" 16
"5959" -0.34061933518984+0i "WALKING_DOWNSTAIRS" 16
"5960" -0.328034523615508+0i "WALKING_DOWNSTAIRS" 16
"5961" -0.353823260205187+0i "WALKING_DOWNSTAIRS" 16
"5962" -0.359558838025134+0i "WALKING_DOWNSTAIRS" 16
"5963" -0.370688756316578+0i "WALKING_DOWNSTAIRS" 16
"5964" -0.361327422285561+0i "WALKING_DOWNSTAIRS" 16
"5965" -0.357125177363815+0i "WALKING_DOWNSTAIRS" 16
"5966" -0.334366045442068+0i "WALKING_DOWNSTAIRS" 16
"5967" -0.317750373576292+0i "WALKING_DOWNSTAIRS" 16
"5968" -0.315128571439964+0i "WALKING_DOWNSTAIRS" 16
"5969" -0.337008358094296+0i "WALKING_DOWNSTAIRS" 16
"5970" -0.351167920306952+0i "WALKING_DOWNSTAIRS" 16
"5971" -0.4490006490082+0i "WALKING_UPSTAIRS" 16
"5972" -0.446786933+0i "WALKING_UPSTAIRS" 16
"5973" -0.453860421557219+0i "WALKING_UPSTAIRS" 16
"5974" -0.456566136914082+0i "WALKING_UPSTAIRS" 16
"5975" -0.453311314716756+0i "WALKING_UPSTAIRS" 16
"5976" -0.430344458785561+0i "WALKING_UPSTAIRS" 16
"5977" -0.428709848227807+0i "WALKING_UPSTAIRS" 16
"5978" -0.45238703825098+0i "WALKING_UPSTAIRS" 16
"5979" -0.459407509042246+0i "WALKING_UPSTAIRS" 16
"5980" -0.438994407808021+0i "WALKING_UPSTAIRS" 16
"5981" -0.445168526021925+0i "WALKING_UPSTAIRS" 16
"5982" -0.434855331105348+0i "WALKING_UPSTAIRS" 16
"5983" -0.424865632453476+0i "WALKING_UPSTAIRS" 16
"5984" -0.461130741943137+0i "WALKING_UPSTAIRS" 16
"5985" -0.475497969680392+0i "WALKING_UPSTAIRS" 16
"5986" -0.469923953297683+0i "WALKING_UPSTAIRS" 16
"5987" -0.477296303503654+0i "WALKING_UPSTAIRS" 16
"5988" -0.475947966096631+0i "WALKING_UPSTAIRS" 16
"5989" -0.455128807624599+0i "WALKING_UPSTAIRS" 16
"5990" -0.442694750829768+0i "WALKING_UPSTAIRS" 16
"5991" -0.45261362124082+0i "WALKING_UPSTAIRS" 16
"5992" -0.452406639701711+0i "WALKING_UPSTAIRS" 16
"5993" -0.453149430597148+0i "WALKING_UPSTAIRS" 16
"5994" -0.459923964603565+0i "WALKING_UPSTAIRS" 16
"5995" -0.448773820209447+0i "WALKING_UPSTAIRS" 16
"5996" -0.453209284038146+0i "WALKING_UPSTAIRS" 16
"5997" -0.466105383642603+0i "WALKING_UPSTAIRS" 16
"5998" -0.617295380402852+0i "STANDING" 16
"5999" -0.661316956053654+0i "STANDING" 16
"6000" -0.652714008941533+0i "STANDING" 16
"6001" -0.648104462752914+0i "STANDING" 16
"6002" -0.654762559454011+0i "STANDING" 16
"6003" -0.660264842985187+0i "STANDING" 16
"6004" -0.658296172248841+0i "STANDING" 16
"6005" -0.658720451485561+0i "STANDING" 16
"6006" -0.650916880137255+0i "STANDING" 16
"6007" -0.649166048651872+0i "STANDING" 16
"6008" -0.635918398953119+0i "STANDING" 16
"6009" -0.616791581588948+0i "STANDING" 16
"6010" -0.626638053214082+0i "STANDING" 16
"6011" -0.651884520771465+0i "STANDING" 16
"6012" -0.654577954809804+0i "STANDING" 16
"6013" -0.654806939201604+0i "STANDING" 16
"6014" -0.650334831958467+0i "STANDING" 16
"6015" -0.651433064990018+0i "STANDING" 16
"6016" -0.664037829392121+0i "STANDING" 16
"6017" -0.659717478136185+0i "STANDING" 16
"6018" -0.658045061737968+0i "STANDING" 16
"6019" -0.665044486151872+0i "STANDING" 16
"6020" -0.660507472224242+0i "STANDING" 16
"6021" -0.65701520181016+0i "STANDING" 16
"6022" -0.617197972843672+0i "STANDING" 16
"6023" -0.634380439426542+0i "STANDING" 16
"6024" -0.645275870887879+0i "STANDING" 16
"6025" -0.652491422485312+0i "STANDING" 16
"6026" -0.629702489213995+0i "STANDING" 16
"6027" -0.627640893946595+0i "STANDING" 16
"6028" -0.641116744983298+0i "STANDING" 16
"6029" -0.658254944610624+0i "STANDING" 16
"6030" -0.653439976219251+0i "STANDING" 16
"6031" -0.65946715530713+0i "STANDING" 16
"6032" -0.63770145342549+0i "STANDING" 16
"6033" -0.61678731745508+0i "STANDING" 16
"6034" -0.620715092692513+0i "STANDING" 16
"6035" -0.650615283448717+0i "STANDING" 16
"6036" -0.642271271099162+0i "STANDING" 16
"6037" -0.651649172274617+0i "STANDING" 16
"6038" -0.655905273916542+0i "STANDING" 16
"6039" -0.648961477666132+0i "STANDING" 16
"6040" -0.624986624903922+0i "SITTING" 16
"6041" -0.645287229274688+0i "SITTING" 16
"6042" -0.650453109470767+0i "SITTING" 16
"6043" -0.649260690895009+0i "SITTING" 16
"6044" -0.64421350640713+0i "SITTING" 16
"6045" -0.653974301231551+0i "SITTING" 16
"6046" -0.657046252083779+0i "SITTING" 16
"6047" -0.658280332187576+0i "SITTING" 16
"6048" -0.660033317306667+0i "SITTING" 16
"6049" -0.657060429969733+0i "SITTING" 16
"6050" -0.66191560496057+0i "SITTING" 16
"6051" -0.657927804116934+0i "SITTING" 16
"6052" -0.659394998075062+0i "SITTING" 16
"6053" -0.655752954464528+0i "SITTING" 16
"6054" -0.647984848666488+0i "SITTING" 16
"6055" -0.650143479386096+0i "SITTING" 16
"6056" -0.653037251356168+0i "SITTING" 16
"6057" -0.651146203982175+0i "SITTING" 16
"6058" -0.647906017169697+0i "SITTING" 16
"6059" -0.650546326839162+0i "SITTING" 16
"6060" -0.65112147362353+0i "SITTING" 16
"6061" -0.659568244222282+0i "SITTING" 16
"6062" -0.611982650891159+0i "SITTING" 16
"6063" -0.63709792283975+0i "SITTING" 16
"6064" -0.646801118382353+0i "SITTING" 16
"6065" -0.650400827172192+0i "SITTING" 16
"6066" -0.658447614374688+0i "SITTING" 16
"6067" -0.652593808865419+0i "SITTING" 16
"6068" -0.657476712893583+0i "SITTING" 16
"6069" -0.654115272760784+0i "SITTING" 16
"6070" -0.652217613425579+0i "SITTING" 16
"6071" -0.652996596057772+0i "SITTING" 16
"6072" -0.654803047163565+0i "SITTING" 16
"6073" -0.655404518308021+0i "SITTING" 16
"6074" -0.650047509819073+0i "SITTING" 16
"6075" -0.656857179827807+0i "SITTING" 16
"6076" -0.657265404182531+0i "SITTING" 16
"6077" -0.652045841735829+0i "SITTING" 16
"6078" -0.622132957402995+0i "LAYING" 16
"6079" -0.632605168493583+0i "LAYING" 16
"6080" -0.643656969553298+0i "LAYING" 16
"6081" -0.648916396197148+0i "LAYING" 16
"6082" -0.652069397256328+0i "LAYING" 16
"6083" -0.645351672262745+0i "LAYING" 16
"6084" -0.641856258679857+0i "LAYING" 16
"6085" -0.645029617482638+0i "LAYING" 16
"6086" -0.634564017324421+0i "LAYING" 16
"6087" -0.634835572418128+0i "LAYING" 16
"6088" -0.636626997927808+0i "LAYING" 16
"6089" -0.6372549040959+0i "LAYING" 16
"6090" -0.64670910312139+0i "LAYING" 16
"6091" -0.636080079603387+0i "LAYING" 16
"6092" -0.630899542790196+0i "LAYING" 16
"6093" -0.634273757643832+0i "LAYING" 16
"6094" -0.633805910429269+0i "LAYING" 16
"6095" -0.63755772091943+0i "LAYING" 16
"6096" -0.63405097934492+0i "LAYING" 16
"6097" -0.568587959102317+0i "LAYING" 16
"6098" -0.601391349829929+0i "LAYING" 16
"6099" -0.63385419697861+0i "LAYING" 16
"6100" -0.647423683593405+0i "LAYING" 16
"6101" -0.65398011664795+0i "LAYING" 16
"6102" -0.658941313251515+0i "LAYING" 16
"6103" -0.65435383185164+0i "LAYING" 16
"6104" -0.648472835492852+0i "LAYING" 16
"6105" -0.652755762079679+0i "LAYING" 16
"6106" -0.65368330547344+0i "LAYING" 16
"6107" -0.63494133733262+0i "LAYING" 16
"6108" -0.631458717003333+0i "LAYING" 16
"6109" -0.643293893149554+0i "LAYING" 16
"6110" -0.651036052766007+0i "LAYING" 16
"6111" -0.653822841851337+0i "LAYING" 16
"6112" -0.643417132399971+0i "LAYING" 16
"6113" -0.464477430507487+0i "WALKING" 16
"6114" -0.435752138680036+0i "WALKING" 16
"6115" -0.418052960563102+0i "WALKING" 16
"6116" -0.421973695626203+0i "WALKING" 16
"6117" -0.435883760936542+0i "WALKING" 16
"6118" -0.428983038040463+0i "WALKING" 16
"6119" -0.421596361058467+0i "WALKING" 16
"6120" -0.439839657468645+0i "WALKING" 16
"6121" -0.437573926484135+0i "WALKING" 16
"6122" -0.42581627460205+0i "WALKING" 16
"6123" -0.440500597209483+0i "WALKING" 16
"6124" -0.446392046189127+0i "WALKING" 16
"6125" -0.46352225860852+0i "WALKING" 16
"6126" -0.447924947444742+0i "WALKING" 16
"6127" -0.45246489795508+0i "WALKING" 16
"6128" -0.440740167983601+0i "WALKING" 16
"6129" -0.420286338951337+0i "WALKING" 16
"6130" -0.415802572914795+0i "WALKING" 16
"6131" -0.434417817131355+0i "WALKING" 16
"6132" -0.43796389907148+0i "WALKING" 16
